,Geohash,GeohashBounds,Latitude_SW,Longitude_SW,Latitude_NE,Longitude_NE,Location,Latitude,Longitude,City,County,State,Country,ISO_3166_2,SeverityScore,IncidentsTotal,UpdateDate,Version,LATITUDE,LONGITUDE,COUNT
36,dpz2jdc,"POLYGON((-79.5616149902344 43.6088562011719, -79.5602416992188 43.6088562011719, -79.5602416992188 43.6102294921875, -79.5616149902344 43.6102294921875, -79.5616149902344 43.6088562011719))",43.609,-79.562,43.61,-79.56,POINT(-79.56069 43.60964),43.61,-79.561,Toronto,,Ontario,Canada,CA-ON,0.007,3,2022-02-02,5.1,43.61,-79.561,2
37,dpz2rnc,"POLYGON((-79.4956970214844 43.6747741699219, -79.4943237304688 43.6747741699219, -79.4943237304688 43.6761474609375, -79.4956970214844 43.6761474609375, -79.4956970214844 43.6747741699219))",43.675,-79.496,43.676,-79.494,POINT(-79.49546 43.67572),43.676,-79.495,Toronto,,Ontario,Canada,CA-ON,0.008,3,2022-02-02,5.1,43.676,-79.495,4
38,dpz83nc,"POLYGON((-79.4078063964844 43.6747741699219, -79.4064331054688 43.6747741699219, -79.4064331054688 43.6761474609375, -79.4078063964844 43.6761474609375, -79.4078063964844 43.6747741699219))",43.675,-79.408,43.676,-79.406,POINT(-79.40702 43.67531),43.675,-79.407,Toronto,,Ontario,Canada,CA-ON,0.005,3,2022-02-02,5.1,43.675,-79.407,4
39,dpz95td,"POLYGON((-79.2965698242188 43.7997436523438, -79.2951965332031 43.7997436523438, -79.2951965332031 43.8011169433594, -79.2965698242188 43.8011169433594, -79.2965698242188 43.7997436523438))",43.8,-79.297,43.801,-79.295,POINT(-79.29614 43.80076),43.801,-79.296,Toronto,,Ontario,Canada,CA-ON,0.036,30,2022-02-02,5.1,43.801,-79.296,4
40,dpz9k9v,"POLYGON((-79.2485046386719 43.8230895996094, -79.2471313476562 43.8230895996094, -79.2471313476562 43.824462890625, -79.2485046386719 43.824462890625, -79.2485046386719 43.8230895996094))",43.823,-79.248,43.824,-79.247,POINT(-79.24782 43.82374),43.824,-79.248,Toronto,,Ontario,Canada,CA-ON,0.016,18,2022-02-02,5.1,43.824,-79.248,1
41,dpz83qc,"POLYGON((-79.3968200683594 43.6747741699219, -79.3954467773438 43.6747741699219, -79.3954467773438 43.6761474609375, -79.3968200683594 43.6761474609375, -79.3968200683594 43.6747741699219))",43.675,-79.397,43.676,-79.395,POINT(-79.39647 43.67496),43.675,-79.396,Toronto,,Ontario,Canada,CA-ON,0.015,6,2022-02-02,5.1,43.675,-79.396,1
42,dpz880t,"POLYGON((-79.4462585449219 43.6843872070312, -79.4448852539062 43.6843872070312, -79.4448852539062 43.6857604980469, -79.4462585449219 43.6857604980469, -79.4462585449219 43.6843872070312))",43.684,-79.446,43.686,-79.445,POINT(-79.44591 43.6852),43.685,-79.446,Toronto,,Ontario,Canada,CA-ON,0.046,30,2022-02-02,5.1,43.685,-79.446,2
43,dpz9nrj,"POLYGON((-79.1716003417969 43.8079833984375, -79.1702270507812 43.8079833984375, -79.1702270507812 43.8093566894531, -79.1716003417969 43.8093566894531, -79.1716003417969 43.8079833984375))",43.808,-79.172,43.809,-79.17,POINT(-79.1711 43.8082),43.808,-79.171,Toronto,,Ontario,Canada,CA-ON,0.004,3,2022-02-02,5.1,43.808,-79.171,1
44,dpz9k9y,"POLYGON((-79.2471313476562 43.8230895996094, -79.2457580566406 43.8230895996094, -79.2457580566406 43.824462890625, -79.2471313476562 43.824462890625, -79.2471313476562 43.8230895996094))",43.823,-79.247,43.824,-79.246,POINT(-79.2465 43.82428),43.824,-79.246,Toronto,,Ontario,Canada,CA-ON,0.005,5,2022-02-02,5.1,43.824,-79.246,1
45,dpz91gw,"POLYGON((-79.3679809570312 43.7887573242188, -79.3666076660156 43.7887573242188, -79.3666076660156 43.7901306152344, -79.3679809570312 43.7901306152344, -79.3679809570312 43.7887573242188))",43.789,-79.368,43.79,-79.367,POINT(-79.36761 43.78995),43.79,-79.368,Toronto,,Ontario,Canada,CA-ON,0.03,10,2022-02-02,5.1,43.79,-79.368,1
46,dpz91gt,"POLYGON((-79.3693542480469 43.7887573242188, -79.3679809570312 43.7887573242188, -79.3679809570312 43.7901306152344, -79.3693542480469 43.7901306152344, -79.3693542480469 43.7887573242188))",43.789,-79.369,43.79,-79.368,POINT(-79.3683 43.79002),43.79,-79.368,Toronto,,Ontario,Canada,CA-ON,0.032,18,2022-02-02,5.1,43.79,-79.368,1
47,dpz9k51,"POLYGON((-79.2759704589844 43.8299560546875, -79.2745971679688 43.8299560546875, -79.2745971679688 43.8313293457031, -79.2759704589844 43.8313293457031, -79.2759704589844 43.8299560546875))",43.83,-79.276,43.831,-79.275,POINT(-79.27519 43.83094),43.831,-79.275,Toronto,,Ontario,Canada,CA-ON,0.027,22,2022-02-02,5.1,43.831,-79.275,3
48,dpz2nt7,"POLYGON((-79.5149230957031 43.6225891113281, -79.5135498046875 43.6225891113281, -79.5135498046875 43.6239624023438, -79.5149230957031 43.6239624023438, -79.5149230957031 43.6225891113281))",43.623,-79.515,43.624,-79.514,POINT(-79.51448 43.62344),43.623,-79.514,Toronto,,Ontario,Canada,CA-ON,0.02,29,2022-02-02,5.1,43.623,-79.514,2
49,dpz80wc,"POLYGON((-79.4297790527344 43.6308288574219, -79.4284057617188 43.6308288574219, -79.4284057617188 43.6322021484375, -79.4297790527344 43.6322021484375, -79.4297790527344 43.6308288574219))",43.631,-79.43,43.632,-79.428,POINT(-79.4291 43.63144),43.631,-79.429,Toronto,,Ontario,Canada,CA-ON,0.019,31,2022-02-02,5.1,43.631,-79.429,1
50,dpz2nmc,"POLYGON((-79.5286560058594 43.6253356933594, -79.5272827148438 43.6253356933594, -79.5272827148438 43.626708984375, -79.5286560058594 43.626708984375, -79.5286560058594 43.6253356933594))",43.625,-79.529,43.627,-79.527,POINT(-79.52823 43.62604),43.626,-79.528,Toronto,,Ontario,Canada,CA-ON,0.009,6,2022-02-02,5.1,43.626,-79.528,3
51,dpz95w1,"POLYGON((-79.2979431152344 43.802490234375, -79.2965698242188 43.802490234375, -79.2965698242188 43.8038635253906, -79.2979431152344 43.8038635253906, -79.2979431152344 43.802490234375))",43.802,-79.298,43.804,-79.297,POINT(-79.29761 43.80295),43.803,-79.298,Toronto,,Ontario,Canada,CA-ON,0.026,9,2022-02-02,5.1,43.803,-79.298,1
52,dpz9kee,"POLYGON((-79.2512512207031 43.8327026367188, -79.2498779296875 43.8327026367188, -79.2498779296875 43.8340759277344, -79.2512512207031 43.8340759277344, -79.2512512207031 43.8327026367188))",43.833,-79.251,43.834,-79.25,POINT(-79.25084 43.83341),43.833,-79.251,Toronto,,Ontario,Canada,CA-ON,0.004,4,2022-02-02,5.1,43.833,-79.251,1
53,dpz2nvu,"POLYGON((-79.5025634765625 43.6253356933594, -79.5011901855469 43.6253356933594, -79.5011901855469 43.626708984375, -79.5025634765625 43.626708984375, -79.5025634765625 43.6253356933594))",43.625,-79.503,43.627,-79.501,POINT(-79.50203 43.62596),43.626,-79.502,Toronto,,Ontario,Canada,CA-ON,0.007,5,2022-02-02,5.1,43.626,-79.502,1
54,dpz2xf1,"POLYGON((-79.4627380371094 43.692626953125, -79.4613647460938 43.692626953125, -79.4613647460938 43.6940002441406, -79.4627380371094 43.6940002441406, -79.4627380371094 43.692626953125))",43.693,-79.463,43.694,-79.461,POINT(-79.46226 43.6932),43.693,-79.462,Toronto,,Ontario,Canada,CA-ON,0.045,32,2022-02-02,5.1,43.693,-79.462,1
55,dpz976p,"POLYGON((-79.3006896972656 43.824462890625, -79.29931640625 43.824462890625, -79.29931640625 43.8258361816406, -79.3006896972656 43.8258361816406, -79.3006896972656 43.824462890625))",43.824,-79.301,43.826,-79.299,POINT(-79.29993 43.82536),43.825,-79.3,Toronto,,Ontario,Canada,CA-ON,0.09,68,2022-02-02,5.1,43.825,-79.3,3
56,dpz90g4,"POLYGON((-79.4174194335938 43.7860107421875, -79.4160461425781 43.7860107421875, -79.4160461425781 43.7873840332031, -79.4174194335938 43.7873840332031, -79.4174194335938 43.7860107421875))",43.786,-79.417,43.787,-79.416,POINT(-79.41717 43.78681),43.787,-79.417,Toronto,,Ontario,Canada,CA-ON,0.011,5,2022-02-02,5.1,43.787,-79.417,1
57,dpz88dn,"POLYGON((-79.4229125976562 43.692626953125, -79.4215393066406 43.692626953125, -79.4215393066406 43.6940002441406, -79.4229125976562 43.6940002441406, -79.4229125976562 43.692626953125))",43.693,-79.423,43.694,-79.422,POINT(-79.42244 43.69341),43.693,-79.422,Toronto,,Ontario,Canada,CA-ON,0.018,10,2022-02-02,5.1,43.693,-79.422,3
58,dpz2pm7,"POLYGON((-79.4819641113281 43.6225891113281, -79.4805908203125 43.6225891113281, -79.4805908203125 43.6239624023438, -79.4819641113281 43.6239624023438, -79.4819641113281 43.6225891113281))",43.623,-79.482,43.624,-79.481,POINT(-79.48136 43.62308),43.623,-79.481,Toronto,,Ontario,Canada,CA-ON,0.012,12,2022-02-02,5.1,43.623,-79.481,1
59,dpz2nkd,"POLYGON((-79.5272827148438 43.6184692382812, -79.5259094238281 43.6184692382812, -79.5259094238281 43.6198425292969, -79.5272827148438 43.6198425292969, -79.5272827148438 43.6184692382812))",43.618,-79.527,43.62,-79.526,POINT(-79.52624 43.6196),43.62,-79.526,Toronto,,Ontario,Canada,CA-ON,0.027,20,2022-02-02,5.1,43.62,-79.526,1
60,dpz94e8,"POLYGON((-79.34326171875 43.7887573242188, -79.3418884277344 43.7887573242188, -79.3418884277344 43.7901306152344, -79.34326171875 43.7901306152344, -79.34326171875 43.7887573242188))",43.789,-79.343,43.79,-79.342,POINT(-79.34257 43.78939),43.789,-79.343,Toronto,,Ontario,Canada,CA-ON,0.009,33,2022-02-02,5.1,43.789,-79.343,1
61,dpz9h7n,"POLYGON((-79.2581176757812 43.7860107421875, -79.2567443847656 43.7860107421875, -79.2567443847656 43.7873840332031, -79.2581176757812 43.7873840332031, -79.2581176757812 43.7860107421875))",43.786,-79.258,43.787,-79.257,POINT(-79.2571 43.78701),43.787,-79.257,Toronto,,Ontario,Canada,CA-ON,0.014,16,2022-02-02,5.1,43.787,-79.257,2
62,dpz9ks5,"POLYGON((-79.2512512207031 43.83544921875, -79.2498779296875 43.83544921875, -79.2498779296875 43.8368225097656, -79.2512512207031 43.8368225097656, -79.2512512207031 43.83544921875))",43.835,-79.251,43.837,-79.25,POINT(-79.251 43.8363),43.836,-79.251,Toronto,,Ontario,Canada,CA-ON,0.019,15,2022-02-02,5.1,43.836,-79.251,8
63,dpz2vrr,"POLYGON((-79.5643615722656 43.7654113769531, -79.56298828125 43.7654113769531, -79.56298828125 43.7667846679688, -79.5643615722656 43.7667846679688, -79.5643615722656 43.7654113769531))",43.765,-79.564,43.767,-79.563,POINT(-79.564 43.76594),43.766,-79.564,Toronto,,Ontario,Canada,CA-ON,0.011,17,2022-02-02,5.1,43.766,-79.564,1
64,dpz8gp3,"POLYGON((-79.3199157714844 43.7654113769531, -79.3185424804688 43.7654113769531, -79.3185424804688 43.7667846679688, -79.3199157714844 43.7667846679687, -79.3199157714844 43.7654113769531))",43.765,-79.32,43.767,-79.319,POINT(-79.31882 43.76634),43.766,-79.319,Toronto,,Ontario,Canada,CA-ON,0.006,5,2022-02-02,5.1,43.766,-79.319,1
65,dpz8bzm,"POLYGON((-79.4132995605469 43.7654113769531, -79.4119262695312 43.7654113769531, -79.4119262695312 43.7667846679687, -79.4132995605469 43.7667846679688, -79.4132995605469 43.7654113769531))",43.765,-79.413,43.767,-79.412,POINT(-79.41212 43.7666),43.767,-79.412,Toronto,,Ontario,Canada,CA-ON,0.011,3,2022-02-02,5.1,43.767,-79.412,1
66,dpz8bzt,"POLYGON((-79.4132995605469 43.7667846679688, -79.4119262695312 43.7667846679687, -79.4119262695312 43.7681579589844, -79.4132995605469 43.7681579589844, -79.4132995605469 43.7667846679688))",43.767,-79.413,43.768,-79.412,POINT(-79.41247 43.76723),43.767,-79.412,Toronto,,Ontario,Canada,CA-ON,0.025,13,2022-02-02,5.1,43.767,-79.412,1
67,dpz2zxq,"POLYGON((-79.4668579101562 43.7654113769531, -79.4654846191406 43.7654113769531, -79.4654846191406 43.7667846679688, -79.4668579101562 43.7667846679688, -79.4668579101562 43.7654113769531))",43.765,-79.467,43.767,-79.465,POINT(-79.46631 43.76614),43.766,-79.466,Toronto,,Ontario,Canada,CA-ON,0.038,34,2022-02-02,5.1,43.766,-79.466,1
68,dpz8cz2,"POLYGON((-79.376220703125 43.7654113769531, -79.3748474121094 43.7654113769531, -79.3748474121094 43.7667846679688, -79.376220703125 43.7667846679688, -79.376220703125 43.7654113769531))",43.765,-79.376,43.767,-79.375,POINT(-79.37546 43.76565),43.766,-79.375,Toronto,,Ontario,Canada,CA-ON,0.002,20,2022-02-02,5.1,43.766,-79.375,1
69,dpz8crr,"POLYGON((-79.3885803222656 43.7654113769531, -79.38720703125 43.7654113769531, -79.38720703125 43.7667846679688, -79.3885803222656 43.7667846679688, -79.3885803222656 43.7654113769531))",43.765,-79.389,43.767,-79.387,POINT(-79.38798 43.76633),43.766,-79.388,Toronto,,Ontario,Canada,CA-ON,0.025,34,2022-02-02,5.1,43.766,-79.388,1
70,dpz2z26,"POLYGON((-79.4833374023438 43.7269592285156, -79.4819641113281 43.7269592285156, -79.4819641113281 43.7283325195312, -79.4833374023438 43.7283325195312, -79.4833374023438 43.7269592285156))",43.727,-79.483,43.728,-79.482,POINT(-79.48228 43.72775),43.728,-79.482,Toronto,,Ontario,Canada,CA-ON,0.031,38,2022-02-02,5.1,43.728,-79.482,2
71,dpz8bb3,"POLYGON((-79.4187927246094 43.7269592285156, -79.4174194335938 43.7269592285156, -79.4174194335938 43.7283325195312, -79.4187927246094 43.7283325195312, -79.4187927246094 43.7269592285156))",43.727,-79.419,43.728,-79.417,POINT(-79.41785 43.72786),43.728,-79.418,Toronto,,Ontario,Canada,CA-ON,0.015,9,2022-02-02,5.1,43.728,-79.418,3
72,dpz8936,"POLYGON((-79.3954467773438 43.6885070800781, -79.3940734863281 43.6885070800781, -79.3940734863281 43.6898803710938, -79.3954467773438 43.6898803710938, -79.3954467773438 43.6885070800781))",43.689,-79.395,43.69,-79.394,POINT(-79.39445 43.68912),43.689,-79.394,Toronto,,Ontario,Canada,CA-ON,0.014,10,2022-02-02,5.1,43.689,-79.394,2
73,dpz881k,"POLYGON((-79.4476318359375 43.6885070800781, -79.4462585449219 43.6885070800781, -79.4462585449219 43.6898803710938, -79.4476318359375 43.6898803710938, -79.4476318359375 43.6885070800781))",43.689,-79.448,43.69,-79.446,POINT(-79.44747 43.68892),43.689,-79.447,Toronto,,Ontario,Canada,CA-ON,0.257,134,2022-02-02,5.1,43.689,-79.447,2
74,dpz8crx,"POLYGON((-79.3885803222656 43.7667846679688, -79.38720703125 43.7667846679688, -79.38720703125 43.7681579589844, -79.3885803222656 43.7681579589844, -79.3885803222656 43.7667846679688))",43.767,-79.389,43.768,-79.387,POINT(-79.38799 43.76705),43.767,-79.388,Toronto,,Ontario,Canada,CA-ON,0.022,13,2022-02-02,5.1,43.767,-79.388,1
75,dpz8fp9,"POLYGON((-79.3638610839844 43.7667846679687, -79.3624877929688 43.7667846679688, -79.3624877929688 43.7681579589844, -79.3638610839844 43.7681579589844, -79.3638610839844 43.7667846679687))",43.767,-79.364,43.768,-79.362,POINT(-79.3633 43.76691),43.767,-79.363,Toronto,,Ontario,Canada,CA-ON,0.004,3,2022-02-02,5.1,43.767,-79.363,1
76,dpz8gp9,"POLYGON((-79.3199157714844 43.7667846679687, -79.3185424804688 43.7667846679688, -79.3185424804688 43.7681579589844, -79.3199157714844 43.7681579589844, -79.3199157714844 43.7667846679687))",43.767,-79.32,43.768,-79.319,POINT(-79.31936 43.76769),43.768,-79.319,Toronto,,Ontario,Canada,CA-ON,0.01,27,2022-02-02,5.1,43.768,-79.319,1
77,dpz8gpc,"POLYGON((-79.3199157714844 43.7681579589844, -79.3185424804688 43.7681579589844, -79.3185424804688 43.76953125, -79.3199157714844 43.76953125, -79.3199157714844 43.7681579589844))",43.768,-79.32,43.77,-79.319,POINT(-79.31923 43.76849),43.768,-79.319,Toronto,,Ontario,Canada,CA-ON,0.005,56,2022-02-02,5.1,43.768,-79.319,1
78,dpz2zpe,"POLYGON((-79.4929504394531 43.7667846679688, -79.4915771484375 43.7667846679687, -79.4915771484375 43.7681579589844, -79.4929504394531 43.7681579589844, -79.4929504394531 43.7667846679688))",43.767,-79.493,43.768,-79.492,POINT(-79.49204 43.76748),43.767,-79.492,Toronto,,Ontario,Canada,CA-ON,0.019,27,2022-02-02,5.1,43.767,-79.492,1
79,dpz8g2s,"POLYGON((-79.3048095703125 43.7283325195312, -79.3034362792969 43.7283325195312, -79.3034362792969 43.7297058105469, -79.3048095703125 43.7297058105469, -79.3048095703125 43.7283325195312))",43.728,-79.305,43.73,-79.303,POINT(-79.30442 43.72906),43.729,-79.304,Toronto,,Ontario,Canada,CA-ON,0.006,3,2022-02-02,5.1,43.729,-79.304,2
80,dpz2t1t,"POLYGON((-79.5780944824219 43.6898803710938, -79.5767211914062 43.6898803710938, -79.5767211914062 43.6912536621094, -79.5780944824219 43.6912536621094, -79.5780944824219 43.6898803710938))",43.69,-79.578,43.691,-79.577,POINT(-79.57727 43.69019),43.69,-79.577,Toronto,,Ontario,Canada,CA-ON,0.047,57,2022-02-02,5.1,43.69,-79.577,3
81,dpz2t3e,"POLYGON((-79.5698547363281 43.6898803710938, -79.5684814453125 43.6898803710938, -79.5684814453125 43.6912536621094, -79.5698547363281 43.6912536621094, -79.5698547363281 43.6898803710938))",43.69,-79.57,43.691,-79.568,POINT(-79.56974 43.69086),43.691,-79.57,Toronto,,Ontario,Canada,CA-ON,0.001,3,2022-02-02,5.1,43.691,-79.57,7
82,dpz881e,"POLYGON((-79.4490051269531 43.6898803710938, -79.4476318359375 43.6898803710938, -79.4476318359375 43.6912536621094, -79.4490051269531 43.6912536621094, -79.4490051269531 43.6898803710938))",43.69,-79.449,43.691,-79.448,POINT(-79.44817 43.69048),43.69,-79.448,Toronto,,Ontario,Canada,CA-ON,0.014,5,2022-02-02,5.1,43.69,-79.448,2
83,dpz2x98,"POLYGON((-79.47509765625 43.6898803710938, -79.4737243652344 43.6898803710938, -79.4737243652344 43.6912536621094, -79.47509765625 43.6912536621094, -79.47509765625 43.6898803710938))",43.69,-79.475,43.691,-79.474,POINT(-79.47463 43.69028),43.69,-79.475,Toronto,,Ontario,Canada,CA-ON,0.011,18,2022-02-02,5.1,43.69,-79.475,1
84,dpz824e,"POLYGON((-79.4490051269531 43.6514282226562, -79.4476318359375 43.6514282226562, -79.4476318359375 43.6528015136719, -79.4490051269531 43.6528015136719, -79.4490051269531 43.6514282226562))",43.651,-79.449,43.653,-79.448,POINT(-79.44801 43.65203),43.652,-79.448,Toronto,,Ontario,Canada,CA-ON,0.006,3,2022-02-02,5.1,43.652,-79.448,1
85,dpz8649,"POLYGON((-79.3638610839844 43.6514282226562, -79.3624877929688 43.6514282226562, -79.3624877929688 43.6528015136719, -79.3638610839844 43.6528015136719, -79.3638610839844 43.6514282226562))",43.651,-79.364,43.653,-79.362,POINT(-79.36278 43.6519),43.652,-79.363,Toronto,,Ontario,Canada,CA-ON,0.008,5,2022-02-02,5.1,43.652,-79.363,4
86,dpz8368,"POLYGON((-79.398193359375 43.6514282226562, -79.3968200683594 43.6514282226562, -79.3968200683594 43.6528015136719, -79.398193359375 43.6528015136719, -79.398193359375 43.6514282226562))",43.651,-79.398,43.653,-79.397,POINT(-79.39789 43.65233),43.652,-79.398,Toronto,,Ontario,Canada,CA-ON,0.013,6,2022-02-02,5.1,43.652,-79.398,1
87,dpz83dt,"POLYGON((-79.3803405761719 43.6514282226562, -79.3789672851562 43.6514282226562, -79.3789672851562 43.6528015136719, -79.3803405761719 43.6528015136719, -79.3803405761719 43.6514282226562))",43.651,-79.38,43.653,-79.379,POINT(-79.37948 43.65216),43.652,-79.379,Toronto,,Ontario,Canada,CA-ON,0.019,25,2022-02-02,5.1,43.652,-79.379,1
88,dpz83f8,"POLYGON((-79.376220703125 43.6514282226562, -79.3748474121094 43.6514282226562, -79.3748474121094 43.6528015136719, -79.376220703125 43.6528015136719, -79.376220703125 43.6514282226562))",43.651,-79.376,43.653,-79.375,POINT(-79.3754 43.65221),43.652,-79.375,Toronto,,Ontario,Canada,CA-ON,0.017,27,2022-02-02,5.1,43.652,-79.375,1
89,dpz83de,"POLYGON((-79.3830871582031 43.6514282226562, -79.3817138671875 43.6514282226562, -79.3817138671875 43.6528015136719, -79.3830871582031 43.6528015136719, -79.3830871582031 43.6514282226562))",43.651,-79.383,43.653,-79.382,POINT(-79.38235 43.65207),43.652,-79.382,Toronto,,Ontario,Canada,CA-ON,0.014,15,2022-02-02,5.1,43.652,-79.382,1
90,dpz2r68,"POLYGON((-79.486083984375 43.6514282226562, -79.4847106933594 43.6514282226562, -79.4847106933594 43.6528015136719, -79.486083984375 43.6528015136719, -79.486083984375 43.6514282226562))",43.651,-79.486,43.653,-79.485,POINT(-79.48546 43.65177),43.652,-79.485,Toronto,,Ontario,Canada,CA-ON,0.076,27,2022-02-02,5.1,43.652,-79.485,1
91,dpz83dw,"POLYGON((-79.3789672851562 43.6514282226562, -79.3775939941406 43.6514282226562, -79.3775939941406 43.6528015136719, -79.3789672851562 43.6528015136719, -79.3789672851562 43.6514282226562))",43.651,-79.379,43.653,-79.378,POINT(-79.3783 43.6523),43.652,-79.378,Toronto,,Ontario,Canada,CA-ON,0.014,9,2022-02-02,5.1,43.652,-79.378,2
92,dpz834d,"POLYGON((-79.4064331054688 43.6514282226562, -79.4050598144531 43.6514282226562, -79.4050598144531 43.6528015136719, -79.4064331054688 43.6528015136719, -79.4064331054688 43.6514282226562))",43.651,-79.406,43.653,-79.405,POINT(-79.40586 43.65218),43.652,-79.406,Toronto,,Ontario,Canada,CA-ON,0.01,17,2022-02-02,5.1,43.652,-79.406,2
93,dpz83fe,"POLYGON((-79.3721008300781 43.6514282226562, -79.3707275390625 43.6514282226562, -79.3707275390625 43.6528015136719, -79.3721008300781 43.6528015136719, -79.3721008300781 43.6514282226562))",43.651,-79.372,43.653,-79.371,POINT(-79.37163 43.65207),43.652,-79.372,Toronto,,Ontario,Canada,CA-ON,0.009,14,2022-02-02,5.1,43.652,-79.372,3
94,dpz2t3c,"POLYGON((-79.5726013183594 43.6912536621094, -79.5712280273438 43.6912536621094, -79.5712280273438 43.692626953125, -79.5726013183594 43.692626953125, -79.5726013183594 43.6912536621094))",43.691,-79.573,43.693,-79.571,POINT(-79.57142 43.69211),43.692,-79.571,Toronto,,Ontario,Canada,CA-ON,0.011,16,2022-02-02,5.1,43.692,-79.571,1
95,dpz2t3f,"POLYGON((-79.5712280273438 43.6912536621094, -79.5698547363281 43.6912536621094, -79.5698547363281 43.692626953125, -79.5712280273438 43.692626953125, -79.5712280273438 43.6912536621094))",43.691,-79.571,43.693,-79.57,POINT(-79.57087 43.69179),43.692,-79.571,Toronto,,Ontario,Canada,CA-ON,0.01,33,2022-02-02,5.1,43.692,-79.571,1
96,dpz883c,"POLYGON((-79.4407653808594 43.6912536621094, -79.4393920898438 43.6912536621094, -79.4393920898438 43.692626953125, -79.4407653808594 43.692626953125, -79.4407653808594 43.6912536621094))",43.691,-79.441,43.693,-79.439,POINT(-79.44048 43.69194),43.692,-79.44,Toronto,,Ontario,Canada,CA-ON,0.048,16,2022-02-02,5.1,43.692,-79.44,3
97,dpz8ecg,"POLYGON((-79.2842102050781 43.6912536621094, -79.2828369140625 43.6912536621094, -79.2828369140625 43.692626953125, -79.2842102050781 43.692626953125, -79.2842102050781 43.6912536621094))",43.691,-79.284,43.693,-79.283,POINT(-79.2831 43.69239),43.692,-79.283,Toronto,,Ontario,Canada,CA-ON,0.02,10,2022-02-02,5.1,43.692,-79.283,1
98,dpz90ff,"POLYGON((-79.4174194335938 43.7846374511719, -79.4160461425781 43.7846374511719, -79.4160461425781 43.7860107421875, -79.4174194335938 43.7860107421875, -79.4174194335938 43.7846374511719))",43.785,-79.417,43.786,-79.416,POINT(-79.41691 43.78528),43.785,-79.417,Toronto,,Ontario,Canada,CA-ON,0.013,3,2022-02-02,5.1,43.785,-79.417,1
99,dpz954z,"POLYGON((-79.3116760253906 43.7846374511719, -79.310302734375 43.7846374511719, -79.310302734375 43.7860107421875, -79.3116760253906 43.7860107421875, -79.3116760253906 43.7846374511719))",43.785,-79.312,43.786,-79.31,POINT(-79.31134 43.78573),43.786,-79.311,Toronto,,Ontario,Canada,CA-ON,0.005,3,2022-02-02,5.1,43.786,-79.311,2
100,dpz95dz,"POLYGON((-79.2897033691406 43.7846374511719, -79.288330078125 43.7846374511719, -79.288330078125 43.7860107421875, -79.2897033691406 43.7860107421875, -79.2897033691406 43.7846374511719))",43.785,-79.29,43.786,-79.288,POINT(-79.28914 43.78516),43.785,-79.289,Toronto,,Ontario,Canada,CA-ON,0.006,3,2022-02-02,5.1,43.785,-79.289,3
101,dpz3pdb,"POLYGON((-79.47509765625 43.7846374511719, -79.4737243652344 43.7846374511719, -79.4737243652344 43.7860107421875, -79.47509765625 43.7860107421875, -79.47509765625 43.7846374511719))",43.785,-79.475,43.786,-79.474,POINT(-79.47412 43.78563),43.786,-79.474,Toronto,,Ontario,Canada,CA-ON,0.007,3,2022-02-02,5.1,43.786,-79.474,1
102,dpz9h6z,"POLYGON((-79.2567443847656 43.7846374511719, -79.25537109375 43.7846374511719, -79.25537109375 43.7860107421875, -79.2567443847656 43.7860107421875, -79.2567443847656 43.7846374511719))",43.785,-79.257,43.786,-79.255,POINT(-79.25643 43.7852),43.785,-79.256,Toronto,,Ontario,Canada,CA-ON,0.019,52,2022-02-02,5.1,43.785,-79.256,4
103,dpz916u,"POLYGON((-79.3927001953125 43.7846374511719, -79.3913269042969 43.7846374511719, -79.3913269042969 43.7860107421875, -79.3927001953125 43.7860107421875, -79.3927001953125 43.7846374511719))",43.785,-79.393,43.786,-79.391,POINT(-79.39213 43.7852),43.785,-79.392,Toronto,,Ontario,Canada,CA-ON,0.007,9,2022-02-02,5.1,43.785,-79.392,1
104,dpz95fz,"POLYGON((-79.2787170410156 43.7846374511719, -79.27734375 43.7846374511719, -79.27734375 43.7860107421875, -79.2787170410156 43.7860107421875, -79.2787170410156 43.7846374511719))",43.785,-79.279,43.786,-79.277,POINT(-79.27811 43.78533),43.785,-79.278,Toronto,,Ontario,Canada,CA-ON,0.017,8,2022-02-02,5.1,43.785,-79.278,3
105,dpz8c5c,"POLYGON((-79.4078063964844 43.7461853027344, -79.4064331054688 43.7461853027344, -79.4064331054688 43.74755859375, -79.4078063964844 43.74755859375, -79.4078063964844 43.7461853027344))",43.746,-79.408,43.748,-79.406,POINT(-79.40727 43.74676),43.747,-79.407,Toronto,,Ontario,Canada,CA-ON,0.005,3,2022-02-02,5.1,43.747,-79.407,2
106,dpz8gey,"POLYGON((-79.2910766601563 43.7461853027344, -79.2897033691406 43.7461853027344, -79.2897033691406 43.74755859375, -79.2910766601563 43.74755859375, -79.2910766601563 43.7461853027344))",43.746,-79.291,43.748,-79.29,POINT(-79.29052 43.74634),43.746,-79.291,Toronto,,Ontario,Canada,CA-ON,0.007,5,2022-02-02,5.1,43.746,-79.291,3
107,dpz2yef,"POLYGON((-79.5162963867188 43.7461853027344, -79.5149230957031 43.7461853027344, -79.5149230957031 43.74755859375, -79.5162963867188 43.74755859375, -79.5162963867188 43.7461853027344))",43.746,-79.516,43.748,-79.515,POINT(-79.51503 43.74696),43.747,-79.515,Toronto,,Ontario,Canada,CA-ON,0.075,22,2022-02-02,5.1,43.747,-79.515,5
