,LATITUDE,LONGITUDE,INVAGE,RDSFCOND,VISIBILITY,LIGHT,TRAFFCTL,DRIVACT,DRIVCOND,VEHTYPE,TIME,AvgAcceleration,PercentCar,PercentHDT,PercentLDT,PercentMDT,PercentMPV,PercentOfVehicles,PercentOther,COUNT
875,43.655,-79.383,20 to 24,Dry,Clear,Dark,Traffic Signal,Lost control,Unknown,"Automobile, Station Wagon",1340.5,0.528,0.061,0.109,0.388,0.073,0.233,0.024,0.136,3
876,43.655,-79.383,40 to 44,Dry,Clear,Daylight,Traffic Signal,Failed to Yield Right of Way,Inattentive,"Automobile, Station Wagon",1340.5,0.528,0.061,0.109,0.388,0.073,0.233,0.024,0.136,3
877,43.655,-79.383,60 to 64,Dry,Clear,Daylight,Traffic Signal,Other,Inattentive,Municipal Transit Bus (TTC),1340.5,0.528,0.061,0.109,0.388,0.073,0.233,0.024,0.136,3
878,43.655,-79.383,65 to 69,Dry,Clear,Dark,Traffic Signal,Improper Turn,Normal,"Automobile, Station Wagon",1340.5,0.528,0.061,0.109,0.388,0.073,0.233,0.024,0.136,3
879,43.655,-79.382,25 to 29,Dry,Clear,Daylight,No Control,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1232.5,0.042,0.015,0.072,0.404,0.059,0.261,0.008,0.19,2
880,43.655,-79.382,40 to 44,Wet,Clear,Daylight,No Control,Improper Lane Change,Inattentive,"Automobile, Station Wagon",1232.5,0.042,0.015,0.072,0.404,0.059,0.261,0.008,0.19,2
881,43.655,-79.379,20 to 24,Dry,Clear,Daylight,No Control,Other,Inattentive,Motorcycle,1218.6666666666667,0.502,0.034,0.089,0.209,0.072,0.529,0.038,0.066,3
882,43.655,-79.379,30 to 34,Dry,Clear,"Dark, artificial",No Control,Other,Inattentive,Truck - Dump,1218.6666666666667,0.502,0.034,0.089,0.209,0.072,0.529,0.038,0.066,3
883,43.655,-79.379,60 to 64,Dry,Clear,Daylight,No Control,Other,Inattentive,"Automobile, Station Wagon",1218.6666666666667,0.502,0.034,0.089,0.209,0.072,0.529,0.038,0.066,3
884,43.655,-79.373,30 to 34,Dry,Clear,Daylight,Traffic Signal,Exceeding Speed Limit,Inattentive,Motorcycle,1244.0,0.258,0.075,0.251,0.251,0.07,0.188,0.018,0.164,1
885,43.655,-79.358,50 to 54,Dry,Clear,Daylight,Stop Sign,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1100.0,0.368,0.05,0.115,0.382,0.051,0.269,0.018,0.133,1
886,43.655,-79.355,15 to 19,Loose Snow,Clear,Dark,No Control,Speed too Fast For Condition,Normal,"Automobile, Station Wagon",430.0,0.443,0.038,0.135,0.375,0.082,0.242,0.048,0.127,1
887,43.656,-79.557,25 to 29,Dry,Clear,Daylight,No Control,Exceeding Speed Limit,Normal,Motorcycle,1604.0,0.398,0.015,0.302,0.252,0.146,0.226,0.02,0.06,1
888,43.656,-79.521,75 to 79,Dry,Clear,Daylight,No Control,Lost control,Had Been Drinking,"Automobile, Station Wagon",1555.0,0.63,0.01,0.216,0.274,0.102,0.335,0.025,0.063,1
889,43.656,-79.452,30 to 34,Wet,Rain,Dusk,Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1352.125,0.646,0.064,0.211,0.321,0.069,0.162,0.039,0.173,10
890,43.656,-79.452,35 to 39,Wet,Rain,Dark,Traffic Signal,Disobeyed Traffic Control,Inattentive,"Automobile, Station Wagon",1352.125,0.646,0.064,0.211,0.321,0.069,0.162,0.039,0.173,10
891,43.656,-79.452,40 to 44,Dry,Clear,Daylight,Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1352.125,0.646,0.064,0.211,0.321,0.069,0.162,0.039,0.173,10
892,43.656,-79.452,45 to 49,Dry,Clear,Daylight,Traffic Signal,Improper Turn,Normal,Truck-Tractor,1352.125,0.646,0.064,0.211,0.321,0.069,0.162,0.039,0.173,10
893,43.656,-79.452,50 to 54,Dry,Clear,Daylight,No Control,Other,Normal,"Automobile, Station Wagon",1352.125,0.646,0.064,0.211,0.321,0.069,0.162,0.039,0.173,10
894,43.656,-79.452,50 to 54,Dry,Clear,Daylight,Traffic Signal,Disobeyed Traffic Control,"Ability Impaired, Drugs","Automobile, Station Wagon",1352.125,0.646,0.064,0.211,0.321,0.069,0.162,0.039,0.173,10
895,43.656,-79.452,unknown,Dry,Clear,Daylight,Traffic Signal,Failed to Yield Right of Way,Unknown,"Automobile, Station Wagon",1352.125,0.646,0.064,0.211,0.321,0.069,0.162,0.039,0.173,10
896,43.656,-79.452,unknown,Wet,Rain,Dark,Traffic Signal,Failed to Yield Right of Way,Unknown,"Automobile, Station Wagon",1352.125,0.646,0.064,0.211,0.321,0.069,0.162,0.039,0.173,10
897,43.656,-79.427,75 to 79,Dry,Clear,Daylight,Traffic Signal,Improper Turn,Inattentive,"Automobile, Station Wagon",1558.0,0.572,0.022,0.183,0.291,0.1,0.261,0.036,0.143,1
898,43.656,-79.423,45 to 49,Dry,Clear,Daylight,Stop Sign,Failed to Yield Right of Way,Unknown,"Automobile, Station Wagon",1509.0,0.599,0.018,0.167,0.362,0.082,0.168,0.005,0.203,2
899,43.656,-79.408,30 to 34,Dry,Clear,"Dark, artificial",Stop Sign,Improper Passing,Unknown,"Automobile, Station Wagon",799.0,0.431,0.031,0.207,0.373,0.1,0.144,0.037,0.145,2
900,43.656,-79.408,45 to 49,Dry,Clear,Dark,Stop Sign,Failed to Yield Right of Way,Inattentive,"Automobile, Station Wagon",799.0,0.431,0.031,0.207,0.373,0.1,0.144,0.037,0.145,2
901,43.656,-79.407,25 to 29,Slush,Clear,Daylight,Traffic Signal,Following too Close,Normal,"Automobile, Station Wagon",1430.0,0.298,0.046,0.255,0.238,0.17,0.14,0.026,0.151,6
902,43.656,-79.406,55 to 59,Dry,Clear,"Dark, artificial",No Control,Improper Turn,Inattentive,"Automobile, Station Wagon",115.0,0.764,0.027,0.085,0.342,0.099,0.311,0.088,0.136,2
903,43.656,-79.402,15 to 19,Dry,Clear,Dark,No Control,Wrong Way on One Way Road,Unknown,"Automobile, Station Wagon",15.0,0.529,0.005,0.079,0.08,0.057,0.282,0.037,0.497,1
904,43.656,-79.399,unknown,Dry,Clear,"Dark, artificial",No Control,Other,Unknown,"Automobile, Station Wagon",250.0,0.403,0.04,0.155,0.293,0.093,0.229,0.029,0.19,3
905,43.656,-79.394,20 to 24,Dry,Clear,Dark,No Control,Other,"Ability Impaired, Alcohol Over .08","Automobile, Station Wagon",232.0,0.459,0.013,0.085,0.27,0.128,0.263,0.035,0.24,1
906,43.656,-79.39,unknown,Dry,Clear,Dark,Stop Sign,Other,Unknown,"Automobile, Station Wagon",2047.0,0.57,0.024,0.19,0.31,0.087,0.255,0.067,0.134,2
907,43.656,-79.388,25 to 29,Dry,Clear,Daylight,Traffic Signal,Improper Turn,Normal,"Automobile, Station Wagon",1011.5,0.523,0.029,0.178,0.27,0.056,0.202,0.052,0.266,3
908,43.656,-79.388,unknown,Dry,Clear,"Dark, artificial",Traffic Signal,Lost control,Unknown,"Automobile, Station Wagon",1011.5,0.523,0.029,0.178,0.27,0.056,0.202,0.052,0.266,3
909,43.656,-79.387,30 to 34,Dry,Clear,Daylight,No Control,Improper Passing,Inattentive,"Automobile, Station Wagon",1333.0,0.573,0.022,0.261,0.218,0.023,0.182,0.057,0.293,1
910,43.656,-79.382,30 to 34,Dry,Clear,Daylight,No Control,Other,Normal,Delivery Van,1465.5,0.357,0.055,0.127,0.359,0.067,0.258,0.014,0.135,3
911,43.656,-79.382,unknown,Dry,Clear,"Dark, artificial",No Control,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1465.5,0.357,0.055,0.127,0.359,0.067,0.258,0.014,0.135,3
912,43.656,-79.381,unknown,Dry,Clear,"Dark, artificial",No Control,Failed to Yield Right of Way,Unknown,Taxi,235.0,0.417,0.073,0.155,0.313,0.074,0.259,0.021,0.126,2
913,43.656,-79.38,15 to 19,Dry,Clear,Daylight,Streetcar (Stop for),Disobeyed Traffic Control,Unknown,"Automobile, Station Wagon",1635.0,0.434,0.06,0.119,0.292,0.064,0.351,0.036,0.114,2
914,43.656,-79.378,55 to 59,Dry,Clear,Daylight,No Control,Other,Inattentive,"Automobile, Station Wagon",955.0,0.452,0.037,0.083,0.3,0.037,0.396,0.037,0.146,1
915,43.656,-79.377,50 to 54,Dry,Clear,Daylight,Traffic Signal,Improper Turn,Normal,"Automobile, Station Wagon",1420.0,0.338,0.051,0.134,0.296,0.058,0.312,0.022,0.148,2
916,43.656,-79.364,25 to 29,Dry,Clear,"Dark, artificial",Traffic Signal,Disobeyed Traffic Control,Unknown,"Automobile, Station Wagon",41.0,0.22,0.04,0.132,0.438,0.048,0.188,0.023,0.154,3
917,43.656,-79.362,25 to 29,Dry,Clear,"Dark, artificial",No Control,Lost control,Inattentive,Passenger Van,125.0,0.195,0.114,0.146,0.303,0.056,0.237,0.011,0.143,1
918,43.656,-79.353,40 to 44,Packed Snow,Snow,Daylight,No Control,Lost control,Normal,"Automobile, Station Wagon",1030.0,0.632,0.045,0.086,0.436,0.088,0.179,0.019,0.167,1
919,43.656,-79.352,15 to 19,Dry,Clear,Dark,No Control,Speed too Fast For Condition,Normal,Pick Up Truck,2345.0,0.492,0.044,0.175,0.367,0.054,0.167,0.002,0.192,1
920,43.656,-79.351,20 to 24,Wet,Rain,"Dark, artificial",No Control,Speed too Fast For Condition,Unknown,"Automobile, Station Wagon",305.0,0.511,0.057,0.14,0.405,0.05,0.2,0.004,0.148,1
921,43.656,-79.348,20 to 24,Dry,Clear,"Dark, artificial",Traffic Signal,Lost control,Unknown,"Automobile, Station Wagon",367.5,0.456,0.021,0.168,0.289,0.141,0.252,0.06,0.129,2
922,43.656,-79.348,25 to 29,Loose Snow,Snow,Dark,Traffic Signal,Lost control,Normal,"Automobile, Station Wagon",367.5,0.456,0.021,0.168,0.289,0.141,0.252,0.06,0.129,2
923,43.656,-79.347,25 to 29,Dry,Clear,"Dark, artificial",No Control,Lost control,Unknown,"Automobile, Station Wagon",309.0,0.851,0.01,0.073,0.621,0.055,0.098,0.02,0.143,1
924,43.657,-79.568,25 to 29,Dry,Clear,"Dark, artificial",No Control,Lost control,Unknown,Motorcycle,2235.0,0.476,0.016,0.302,0.287,0.088,0.177,0.013,0.13,1
925,43.657,-79.555,45 to 49,Dry,Clear,Daylight,Traffic Signal,Disobeyed Traffic Control,Normal,Fire Vehicle,1640.0,0.516,0.026,0.166,0.412,0.082,0.209,0.048,0.105,1
926,43.657,-79.555,90 to 94,Dry,Clear,Daylight,Traffic Signal,Failed to Yield Right of Way,Inattentive,"Automobile, Station Wagon",1640.0,0.516,0.026,0.166,0.412,0.082,0.209,0.048,0.105,1
927,43.657,-79.509,50 to 54,Slush,Snow,Daylight,No Control,Lost control,Unknown,"Automobile, Station Wagon",735.0,0.936,0.052,0.114,0.327,0.102,0.246,0.03,0.16,1
928,43.657,-79.479,30 to 34,Dry,Clear,Daylight,Stop Sign,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",745.0,0.397,0.012,0.191,0.278,0.136,0.218,0.007,0.164,1
929,43.657,-79.478,80 to 84,Dry,Clear,Daylight,No Control,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1333.0,0.611,0.013,0.077,0.403,0.059,0.26,0.054,0.188,1
930,43.657,-79.447,70 to 74,Wet,Rain,"Dark, artificial",Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",2358.0,0.51,0.035,0.175,0.307,0.098,0.236,0.034,0.15,2
931,43.657,-79.423,40 to 44,Dry,Clear,Daylight,No Control,Improper Turn,Inattentive,Passenger Van,1496.5,0.445,0.009,0.118,0.429,0.078,0.153,0.042,0.213,2
932,43.657,-79.423,70 to 74,Dry,Clear,Daylight,Pedestrian Crossover,Other,Normal,Moped,1496.5,0.445,0.009,0.118,0.429,0.078,0.153,0.042,0.213,2
933,43.657,-79.422,25 to 29,Dry,Clear,Daylight,No Control,Other,Unknown,"Automobile, Station Wagon",1715.0,0.984,0.009,0.067,0.416,0.103,0.231,0.106,0.174,1
934,43.657,-79.408,25 to 29,Wet,Clear,Dark,Pedestrian Crossover,Lost control,"Ability Impaired, Alcohol","Automobile, Station Wagon",1104.5,0.337,0.045,0.284,0.269,0.106,0.153,0.017,0.144,2
935,43.657,-79.408,70 to 74,Wet,Snow,"Dark, artificial",Pedestrian Crossover,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1104.5,0.337,0.045,0.284,0.269,0.106,0.153,0.017,0.144,2
936,43.657,-79.405,25 to 29,Dry,Clear,Daylight,No Control,Other,Normal,Other,1720.0,0.475,0.013,0.216,0.303,0.086,0.178,0.026,0.203,1
937,43.657,-79.404,80 to 84,Dry,Clear,Daylight,Stop Sign,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",855.0,0.37,0.021,0.163,0.226,0.1,0.198,0.018,0.292,1
938,43.657,-79.4,25 to 29,Dry,Clear,"Dark, artificial",Traffic Signal,Lost control,Unknown,"Automobile, Station Wagon",177.5,0.361,0.032,0.167,0.223,0.07,0.253,0.03,0.254,3
939,43.657,-79.4,35 to 39,Dry,Clear,"Dark, artificial",No Control,Improper Passing,Inattentive,"Automobile, Station Wagon",177.5,0.361,0.032,0.167,0.223,0.07,0.253,0.03,0.254,3
940,43.657,-79.395,55 to 59,Dry,Clear,Daylight,No Control,Failed to Yield Right of Way,Inattentive,"Automobile, Station Wagon",1620.0,0.442,0.026,0.092,0.343,0.09,0.267,0.048,0.183,1
941,43.657,-79.389,30 to 34,Dry,Clear,Daylight,Traffic Signal,Failed to Yield Right of Way,Inattentive,"Automobile, Station Wagon",1819.0,0.395,0.067,0.103,0.356,0.086,0.236,0.024,0.151,3
942,43.657,-79.389,45 to 49,Dry,Clear,"Dark, artificial",Traffic Signal,Failed to Yield Right of Way,Inattentive,"Automobile, Station Wagon",1819.0,0.395,0.067,0.103,0.356,0.086,0.236,0.024,0.151,3
943,43.657,-79.381,30 to 34,Dry,Clear,Daylight,Traffic Signal,Improper Passing,Normal,"Automobile, Station Wagon",1248.0,0.441,0.075,0.207,0.234,0.093,0.279,0.038,0.111,3
944,43.657,-79.374,20 to 24,Wet,Clear,Daylight,Traffic Signal,Disobeyed Traffic Control,Had Been Drinking,"Automobile, Station Wagon",1408.5,0.408,0.032,0.097,0.246,0.056,0.158,0.021,0.411,4
945,43.657,-79.374,25 to 29,Dry,Clear,Daylight,No Control,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1408.5,0.408,0.032,0.097,0.246,0.056,0.158,0.021,0.411,4
946,43.657,-79.373,35 to 39,Wet,Clear,Dark,No Control,Other,Normal,"Automobile, Station Wagon",1296.6666666666667,0.499,0.011,0.181,0.305,0.048,0.172,0.054,0.283,3
947,43.657,-79.373,70 to 74,Dry,Clear,Daylight,Stop Sign,Failed to Yield Right of Way,Normal,Pick Up Truck,1296.6666666666667,0.499,0.011,0.181,0.305,0.048,0.172,0.054,0.283,3
948,43.657,-79.373,unknown,Dry,Clear,Daylight,No Control,<Null>,<Null>,"Automobile, Station Wagon",1296.6666666666667,0.499,0.011,0.181,0.305,0.048,0.172,0.054,0.283,3
949,43.657,-79.372,35 to 39,Loose Snow,Clear,"Dark, artificial",No Control,Lost control,"Ability Impaired, Alcohol Over .08","Automobile, Station Wagon",1323.0,0.337,0.077,0.024,0.268,0.076,0.339,0.01,0.216,2
950,43.657,-79.372,40 to 44,Dry,Clear,Dark,No Control,Lost control,Unknown,Motorcycle,1323.0,0.337,0.077,0.024,0.268,0.076,0.339,0.01,0.216,2
951,43.657,-79.37,30 to 34,Wet,Clear,"Dark, artificial",No Control,Exceeding Speed Limit,Had Been Drinking,"Automobile, Station Wagon",104.0,0.467,0.037,0.162,0.235,0.045,0.351,0.025,0.169,1
952,43.657,-79.356,25 to 29,Other,Other,Daylight,Traffic Signal,Failed to Yield Right of Way,Unknown,"Automobile, Station Wagon",1325.0,0.517,0.043,0.133,0.329,0.077,0.27,0.044,0.149,1
953,43.657,-79.355,60 to 64,Dry,Clear,Daylight,No Control,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1835.0,0.437,0.043,0.106,0.242,0.079,0.378,0.042,0.152,1
954,43.657,-79.354,20 to 24,Dry,Clear,"Daylight, artificial",No Control,Exceeding Speed Limit,Had Been Drinking,"Automobile, Station Wagon",620.0,0.396,0.049,0.142,0.349,0.069,0.246,0.007,0.145,1
955,43.657,-79.353,25 to 29,Dry,Clear,Daylight,No Control,Following too Close,Normal,Motorcycle,1935.0,0.467,0.054,0.168,0.365,0.069,0.204,0.015,0.141,1
956,43.657,-79.341,35 to 39,Dry,Clear,Daylight,Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1130.0,0.793,0.014,0.07,0.158,0.051,0.61,0.026,0.096,1
957,43.657,-79.331,60 to 64,Dry,Clear,Daylight,No Control,Following too Close,Normal,Truck - Dump,1621.0,0.388,0.221,0.129,0.375,0.029,0.207,0.024,0.04,1
958,43.658,-79.517,80 to 84,Dry,Clear,Daylight,No Control,Lost control,Medical or Physical Disability,"Automobile, Station Wagon",1130.0,0.873,0.02,0.168,0.414,0.096,0.188,0.039,0.114,1
959,43.658,-79.516,25 to 29,Dry,Clear,Dark,No Control,Other,Medical or Physical Disability,"Automobile, Station Wagon",2107.0,0.51,0.024,0.176,0.384,0.082,0.207,0.035,0.128,1
960,43.658,-79.516,50 to 54,Dry,Clear,Dark,No Control,Other,Normal,"Automobile, Station Wagon",2107.0,0.51,0.024,0.176,0.384,0.082,0.207,0.035,0.128,1
961,43.658,-79.488,40 to 44,Wet,Clear,Dark,Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1823.0,0.717,0.032,0.201,0.276,0.105,0.203,0.019,0.182,1
962,43.658,-79.453,80 to 84,Dry,Clear,Daylight,No Control,Lost control,Normal,"Automobile, Station Wagon",1315.0,0.642,0.04,0.202,0.345,0.073,0.184,0.022,0.157,3
963,43.658,-79.452,55 to 59,Dry,Clear,Daylight,Traffic Signal,Failed to Yield Right of Way,Inattentive,Delivery Van,1245.0,0.4,0.031,0.165,0.406,0.03,0.313,0.047,0.054,1
964,43.658,-79.443,30 to 34,Dry,Clear,Daylight,Stop Sign,Failed to Yield Right of Way,Normal,Truck - Open,1449.0,0.363,0.026,0.201,0.361,0.078,0.176,0.034,0.158,2
965,43.658,-79.442,20 to 24,Dry,Clear,Dark,Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1762.0,0.258,0.023,0.187,0.374,0.07,0.179,0.029,0.166,4
966,43.658,-79.442,20 to 24,Dry,Clear,Daylight,No Control,Failed to Yield Right of Way,Normal,Other,1762.0,0.258,0.023,0.187,0.374,0.07,0.179,0.029,0.166,4
967,43.658,-79.442,50 to 54,Dry,Clear,Daylight,Traffic Signal,Exceeding Speed Limit,Unknown,Motorcycle,1762.0,0.258,0.023,0.187,0.374,0.07,0.179,0.029,0.166,4
968,43.658,-79.441,unknown,Dry,Clear,Dark,Stop Sign,<Null>,<Null>,"Automobile, Station Wagon",316.0,0.64,0.006,0.082,0.468,0.085,0.243,0.09,0.117,1
969,43.658,-79.44,unknown,Dry,Clear,Daylight,Stop Sign,Improper Turn,Unknown,"Automobile, Station Wagon",754.0,0.971,0.006,0.077,0.497,0.071,0.206,0.063,0.143,2
970,43.658,-79.44,unknown,Wet,Clear,"Dark, artificial",No Control,Other,Unknown,"Automobile, Station Wagon",754.0,0.971,0.006,0.077,0.497,0.071,0.206,0.063,0.143,2
971,43.658,-79.439,unknown,Dry,Clear,Dark,No Control,Improper Passing,Unknown,"Automobile, Station Wagon",2259.0,0.699,0.008,0.058,0.605,0.085,0.099,0.043,0.144,1
972,43.658,-79.434,20 to 24,Dry,Clear,Daylight,Stop Sign,Other,Inattentive,"Truck - Closed (Blazer, etc)",1325.0,0.355,0.032,0.162,0.397,0.103,0.147,0.014,0.159,1
973,43.658,-79.424,25 to 29,Dry,Clear,Daylight,No Control,Improper Turn,Inattentive,"Automobile, Station Wagon",1845.0,0.331,0.015,0.18,0.391,0.076,0.156,0.022,0.183,1
974,43.658,-79.398,15 to 19,Dry,Clear,"Dark, artificial",Traffic Signal,Failed to Yield Right of Way,"Ability Impaired, Alcohol Over .08","Automobile, Station Wagon",226.0,0.41,0.026,0.086,0.32,0.083,0.299,0.041,0.187,1
975,43.658,-79.395,30 to 34,Dry,Clear,Daylight,No Control,Failed to Yield Right of Way,Inattentive,"Automobile, Station Wagon",1050.0,0.385,0.014,0.064,0.44,0.066,0.272,0.041,0.144,1
976,43.658,-79.394,30 to 34,Dry,Clear,Daylight,No Control,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",900.0,0.394,0.015,0.109,0.27,0.103,0.372,0.034,0.131,1
977,43.658,-79.393,65 to 69,Dry,Clear,Daylight,No Control,Other,Inattentive,"Automobile, Station Wagon",1024.0,0.277,0.021,0.127,0.377,0.078,0.241,0.014,0.156,1
978,43.658,-79.389,50 to 54,Dry,Clear,Daylight,No Control,Improper Turn,Normal,"Automobile, Station Wagon",900.0,0.362,0.05,0.114,0.368,0.08,0.249,0.024,0.139,2
979,43.658,-79.386,25 to 29,Wet,Rain,Daylight,No Control,<Null>,<Null>,"Automobile, Station Wagon",1568.3333333333333,0.458,0.035,0.096,0.302,0.072,0.209,0.036,0.286,2
980,43.658,-79.386,60 to 64,Dry,Clear,Daylight,Traffic Signal,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1568.3333333333333,0.458,0.035,0.096,0.302,0.072,0.209,0.036,0.286,2
981,43.658,-79.386,unknown,Wet,Rain,Daylight,No Control,<Null>,<Null>,Other,1568.3333333333333,0.458,0.035,0.096,0.302,0.072,0.209,0.036,0.286,2
982,43.658,-79.385,30 to 34,Wet,Rain,"Dark, artificial",No Control,Failed to Yield Right of Way,"Ability Impaired, Alcohol Over .08","Automobile, Station Wagon",39.0,0.53,0.044,0.118,0.348,0.076,0.189,0.028,0.224,1
983,43.658,-79.384,50 to 54,Dry,Clear,Daylight,Traffic Signal,Disobeyed Traffic Control,Inattentive,"Automobile, Station Wagon",1514.0,0.471,0.041,0.124,0.345,0.068,0.287,0.032,0.136,2
984,43.658,-79.378,unknown,Dry,Clear,Daylight,No Control,Other,Inattentive,"Automobile, Station Wagon",1010.0,0.358,0.044,0.147,0.337,0.059,0.276,0.025,0.137,1
985,43.658,-79.377,30 to 34,Wet,Rain,Daylight,Traffic Signal,Failed to Yield Right of Way,Inattentive,"Automobile, Station Wagon",1566.5,0.401,0.025,0.095,0.226,0.059,0.484,0.041,0.11,3
986,43.658,-79.377,50 to 54,Dry,Clear,Dark,Traffic Signal,Other,Other,"Automobile, Station Wagon",1566.5,0.401,0.025,0.095,0.226,0.059,0.484,0.041,0.11,3
987,43.658,-79.375,unknown,Dry,Clear,Dark,No Control,Other,Unknown,"Automobile, Station Wagon",2103.0,0.391,0.045,0.127,0.357,0.068,0.287,0.016,0.116,1
988,43.658,-79.372,20 to 24,Dry,Clear,Daylight,Stop Sign,Failed to Yield Right of Way,Inattentive,"Automobile, Station Wagon",1581.0,0.452,0.054,0.129,0.292,0.047,0.29,0.037,0.188,2
989,43.658,-79.372,25 to 29,Dry,Clear,Daylight,Pedestrian Crossover,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1581.0,0.452,0.054,0.129,0.292,0.047,0.29,0.037,0.188,2
990,43.658,-79.37,25 to 29,Dry,Clear,Daylight,Traffic Signal,Lost control,Fatigue,"Automobile, Station Wagon",560.0,0.227,0.051,0.227,0.286,0.048,0.227,0.004,0.16,7
991,43.658,-79.37,unknown,Wet,Rain,"Dark, artificial",No Control,Other,Unknown,<Null>,560.0,0.227,0.051,0.227,0.286,0.048,0.227,0.004,0.16,7
992,43.658,-79.359,45 to 49,Dry,Clear,Daylight,Pedestrian Crossover,Failed to Yield Right of Way,Normal,"Automobile, Station Wagon",1420.0,0.398,0.016,0.104,0.314,0.061,0.394,0.032,0.111,1
993,43.658,-79.352,30 to 34,Dry,Clear,Daylight,Pedestrian Crossover,Following too Close,Normal,Street Car,1289.0,0.348,0.036,0.183,0.216,0.072,0.288,0.017,0.204,3
994,43.658,-79.352,70 to 74,Dry,Clear,Daylight,Pedestrian Crossover,Failed to Yield Right of Way,Inattentive,"Automobile, Station Wagon",1289.0,0.348,0.036,0.183,0.216,0.072,0.288,0.017,0.204,3
995,43.658,-79.349,25 to 29,Dry,Clear,"Dark, artificial",No Control,Lost control,"Ability Impaired, Drugs","Automobile, Station Wagon",1231.75,0.596,0.026,0.201,0.32,0.071,0.288,0.016,0.094,4
996,43.658,-79.349,55 to 59,Dry,Clear,"Dark, artificial",Traffic Signal,Failed to Yield Right of Way,"Ability Impaired, Alcohol Over .08","Automobile, Station Wagon",1231.75,0.596,0.026,0.201,0.32,0.071,0.288,0.016,0.094,4
997,43.658,-79.349,55 to 59,Dry,Clear,Daylight,Traffic Signal,Failed to Yield Right of Way,Inattentive,"Automobile, Station Wagon",1231.75,0.596,0.026,0.201,0.32,0.071,0.288,0.016,0.094,4
998,43.658,-79.349,unknown,Wet,Rain,"Dusk, artificial",Traffic Signal,Failed to Yield Right of Way,Unknown,"Automobile, Station Wagon",1231.75,0.596,0.026,0.201,0.32,0.071,0.288,0.016,0.094,4
