,LATITUDE,LONGITUDE,PEDTYPE,PEDACT,PEDCOND,TRAFFCTL,LIGHT,VISIBILITY,RDSFCOND,TIME
2371,43.797,-79.197,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,No Control,"Dark, artificial",Clear,Dry,2105.0
2372,43.798,-79.417,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,No Control,Daylight,Clear,Dry,1310.0
2373,43.798,-79.375,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal,Stop Sign,Daylight,Clear,Dry,1230.0
2374,43.798,-79.375,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Stop Sign,Daylight,Clear,Dry,1230.0
2375,43.798,-79.36,Pedestrian hit at mid-block,Other,<Null>,No Control,Daylight,Rain,Wet,1345.0
2376,43.798,-79.333,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive,Traffic Signal,Daylight,Clear,Dry,1183.0
2377,43.798,-79.333,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Dry,1183.0
2378,43.798,-79.328,Pedestrian hit a PXO/ped. Mid-block signal,"Crossing, Pedestrian Crossover",Normal,Pedestrian Crossover,Daylight,Clear,Dry,1057.0
2379,43.798,-79.305,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Dry,700.0
2380,43.798,-79.241,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Rain,Wet,2025.0
2381,43.798,-79.217,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Dry,2010.0
2382,43.798,-79.202,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,"Dark, artificial",Clear,Dry,1900.0
2383,43.799,-79.414,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Other,915.0
2384,43.799,-79.337,Pedestrian hit at private driveway,Other,Normal,No Control,Dark,Clear,Dry,2240.0
2385,43.799,-79.32,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Dry,1604.0
2386,43.799,-79.237,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal,No Control,"Dark, artificial",Rain,Wet,710.0
2387,43.799,-79.212,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal,Traffic Signal,Dark,Clear,Dry,2225.0
2388,43.8,-79.307,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Rain,Wet,758.0
2389,43.8,-79.299,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,Traffic Signal,Dark,Clear,Dry,1830.0
2390,43.8,-79.199,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive,Traffic Signal,"Dark, artificial",Clear,Dry,1799.0
2391,43.8,-79.199,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal,Traffic Signal,Daylight,Clear,Dry,1799.0
2392,43.801,-79.406,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Dark,Clear,Dry,2030.0
2393,43.801,-79.318,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive,Traffic Signal,Daylight,Clear,Dry,845.0
2394,43.801,-79.302,Pedestrian hit a PXO/ped. Mid-block signal,"Crossing, Pedestrian Crossover",Normal,Pedestrian Crossover,Dark,Clear,Dry,2230.0
2395,43.801,-79.3,Vehicle is reversing and hits pedestrian,Other,Normal,No Control,Daylight,Clear,Dry,1022.0
2396,43.801,-79.296,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Dry,1310.0
2397,43.801,-79.294,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Dry,801.0
2398,43.801,-79.263,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing without right of way,Inattentive,Traffic Signal,Daylight,Rain,Wet,1159.0
2399,43.801,-79.263,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal,Traffic Signal,Dark,Snow,Wet,1159.0
2400,43.801,-79.199,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Dark,Clear,Dry,33.0
2401,43.802,-79.217,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Had Been Drinking,Traffic Signal,Dark,Clear,Dry,2345.0
2402,43.803,-79.396,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,"Dark, artificial",Snow,Wet,2016.0
2403,43.803,-79.37,Pedestrian hit at mid-block,Running onto Roadway,Inattentive,No Control,Daylight,Clear,Dry,1529.0
2404,43.803,-79.288,<Null>,<Null>,Normal,No Control,Daylight,Clear,Dry,1430.0
2405,43.803,-79.286,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Dark,Clear,Dry,1982.5
2406,43.803,-79.286,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Dry,1982.5
2407,43.803,-79.17,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Stop Sign,Daylight,Clear,Wet,754.0
2408,43.804,-79.355,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,No Control,Daylight,Clear,Dry,1401.0
2409,43.804,-79.336,Pedestrian hit at mid-block,Crossing without right of way,Normal,No Control,Dark,Clear,Dry,1821.0
2410,43.804,-79.33,<Null>,<Null>,<Null>,No Control,Dark,Clear,Dry,370.6666666666667
2411,43.804,-79.32,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Normal,No Control,"Dark, artificial",Rain,Wet,1904.0
2412,43.804,-79.224,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Dry,921.0
2413,43.804,-79.186,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Normal,No Control,Dark,Rain,Wet,1725.0
2414,43.805,-79.385,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Had Been Drinking,Traffic Signal,"Dark, artificial",Clear,Dry,2018.5
2415,43.805,-79.385,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive,Traffic Signal,"Dark, artificial",Clear,Dry,2018.5
2416,43.805,-79.277,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Dark,Rain,Wet,1850.0
2417,43.805,-79.277,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Dry,1850.0
2418,43.805,-79.226,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Dark,Rain,Wet,911.0
2419,43.805,-79.226,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,"Dark, artificial",Rain,Wet,911.0
2420,43.806,-79.383,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,No Control,Daylight,Clear,Dry,1624.0
2421,43.806,-79.322,Pedestrian hit at mid-block,Walking on Roadway with Traffic,Inattentive,No Control,Dark,Snow,Packed Snow,700.0
2422,43.806,-79.18,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,"Dark, artificial",Clear,Dry,2158.0
2423,43.807,-79.332,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown,No Control,Dark,Rain,Wet,5.0
2424,43.807,-79.315,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Medical or Physical Disability,Stop Sign,Daylight,Clear,Dry,817.0
2425,43.807,-79.288,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Dry,1495.0
2426,43.807,-79.288,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown,Traffic Signal,Daylight,Clear,Dry,1495.0
2427,43.807,-79.267,Vehicle is reversing and hits pedestrian,Playing or Working on Highway,Inattentive,No Control,Daylight,Clear,Dry,1330.0
2428,43.807,-79.266,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Had Been Drinking,Traffic Signal,"Dark, artificial",Clear,Dry,2305.0
2429,43.807,-79.215,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown,Traffic Signal,Daylight,Clear,Dry,1932.0
2430,43.807,-79.175,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal,Traffic Signal,Daylight,Clear,Dry,620.0
2431,43.807,-79.175,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive,Traffic Signal,"Dark, artificial",Rain,Wet,620.0
2432,43.807,-79.17,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal,No Control,Daylight,Clear,Dry,825.0
2433,43.808,-79.37,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Had Been Drinking,No Control,"Dark, artificial",Rain,Slush,1919.0
2434,43.808,-79.321,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,No Control,Daylight,Clear,Dry,630.0
2435,43.808,-79.3,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Normal,No Control,"Dark, artificial",Clear,Dry,1940.0
2436,43.808,-79.266,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive,Traffic Signal,"Dark, artificial",Clear,Dry,1745.0
2437,43.808,-79.263,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,No Control,Dark,Clear,Dry,2033.0
2438,43.808,-79.262,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Dry,880.3333333333334
2439,43.808,-79.22,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,No Control,Daylight,Clear,Dry,804.0
2440,43.808,-79.219,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,No Control,Dusk,Clear,Dry,1840.0
2441,43.808,-79.171,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,No Control,"Dark, artificial",Clear,Dry,2110.0
2442,43.808,-79.17,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Dry,1936.0
2443,43.809,-79.366,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,No Control,Dark,Clear,Dry,347.5
2444,43.809,-79.366,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,No Control,"Dark, artificial",Clear,Dry,347.5
2445,43.809,-79.359,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown,No Control,Daylight,Clear,Dry,1247.0
2446,43.809,-79.322,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,No Control,Dark,Rain,Wet,1805.0
2447,43.809,-79.29,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown,No Control,"Dark, artificial",Clear,Dry,2105.0
2448,43.809,-79.289,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown,No Control,"Dark, artificial",Clear,Dry,1720.0
2449,43.809,-79.271,Pedestrian hit a PXO/ped. Mid-block signal,"Crossing, Pedestrian Crossover",Normal,Pedestrian Crossover,Dark,Rain,Wet,1853.0
2450,43.809,-79.257,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing without right of way,Inattentive,Traffic Signal,"Dark, artificial",Clear,Dry,1437.5
2451,43.809,-79.257,Vehicle is going straight thru inter.while ped cross without ROW,Crossing marked crosswalk without ROW,Inattentive,Traffic Signal,Daylight,Clear,Dry,1437.5
2452,43.809,-79.243,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,No Control,"Dusk, artificial",Clear,Dry,1716.0
2453,43.809,-79.221,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Dark,Snow,Wet,1620.5
2454,43.809,-79.221,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Dry,1620.5
2455,43.81,-79.27,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Stop Sign,Dark,Rain,Wet,1830.0
2456,43.81,-79.252,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Dry,907.0
2457,43.81,-79.219,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Dry,1247.0
2458,43.81,-79.216,Pedestrian hit at private driveway,On Sidewalk or Shoulder,Normal,No Control,Daylight,Clear,Dry,1335.0
2459,43.811,-79.36,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing with right of way,Normal,Traffic Signal,Daylight,Rain,Wet,1030.0
2460,43.811,-79.357,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal,Traffic Signal,Daylight,Clear,Dry,1227.6666666666667
2461,43.811,-79.357,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown,Traffic Signal,Daylight,Clear,Wet,1227.6666666666667
2462,43.811,-79.357,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Unknown,Traffic Signal,Dark,Clear,Wet,1227.6666666666667
2463,43.811,-79.322,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal,No Control,Daylight,Clear,Dry,630.0
2464,43.811,-79.29,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,No Control,Daylight,Clear,Dry,1440.0
2465,43.811,-79.258,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,No Control,"Dark, artificial",Clear,Dry,1850.0
2466,43.812,-79.301,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown,Traffic Signal,Dawn,Clear,Dry,644.0
2467,43.812,-79.243,<Null>,<Null>,Normal,Traffic Signal,"Dark, artificial",Clear,Dry,1073.3333333333333
2468,43.812,-79.243,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Wet,1073.3333333333333
2469,43.812,-79.243,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Dry,1073.3333333333333
2470,43.812,-79.225,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal,Traffic Signal,Daylight,Clear,Dry,648.0
2471,43.813,-79.313,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal,No Control,Daylight,Clear,Dry,1487.5
2472,43.813,-79.313,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Inattentive,No Control,"Dark, artificial",Rain,Wet,1487.5
2473,43.814,-79.324,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Dry,1150.0
2474,43.814,-79.292,<Null>,<Null>,<Null>,Traffic Controller,Dark,Clear,Dry,613.0
2475,43.814,-79.292,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown,Traffic Signal,Dark,Clear,Dry,613.0
2476,43.814,-79.281,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Running onto Roadway,Other,No Control,Daylight,Clear,Dry,1000.0
2477,43.814,-79.237,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Snow,Wet,1355.0
2478,43.815,-79.324,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,No Control,Daylight,Clear,Wet,907.0
2479,43.815,-79.232,Vehicle turns left while ped crosses without ROW at inter.,Running onto Roadway,Inattentive,Stop Sign,"Daylight, artificial",Clear,Dry,1856.0
2480,43.816,-79.336,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,No Control,Daylight,Clear,Dry,849.1666666666666
2481,43.816,-79.324,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal,Traffic Signal,Dark,Strong wind,Slush,2117.0
2482,43.816,-79.314,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,Daylight,Clear,Dry,1512.0
2483,43.816,-79.227,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,No Control,"Dark, artificial",Clear,Dry,1502.6666666666667
2484,43.816,-79.227,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown,Traffic Signal,"Dark, artificial",Rain,Wet,1502.6666666666667
2485,43.816,-79.227,Vehicle turns right while ped crosses with ROW at inter.,Other,Other,Traffic Signal,Dark,Clear,Dry,1502.6666666666667
2486,43.816,-79.224,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Inattentive,No Control,Dark,Rain,Wet,715.0
2487,43.816,-79.211,Vehicle is going straight thru inter.while ped cross without ROW,Running onto Roadway,Inattentive,Traffic Signal,"Dark, artificial",Clear,Dry,1316.0
2488,43.816,-79.211,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal,Traffic Signal,"Dusk, artificial",Rain,Wet,1316.0
2489,43.817,-79.293,Pedestrian hit at mid-block,Walking on Roadway with Traffic,Normal,No Control,Dusk,Clear,Dry,1855.0
